username,rating,comment,max_players,minplaytime,maxplaytime,age,ratings_avg,count_wanting,count_wishing,lang
Aurri,10.0,"Great game, as deep and complex as a normal non-gamer people can understand and enjoy playing, 
The 6 player mode is epic .

I think the random factor is necessary by drawing cards so that you can't robotically practice the rounds.

But of course it's unpleasant when a round is very weak due to bad card draw.

And it's a hell of a feeling when you're doing well and it's happening on the last lap and you see your game slip away after 2 hours of fighting.

Miniatures add a real thematic feel to the game, without them I would only give the game 9 points (I use deluxe upgrade and spy minis) .

There is no perfect board game, but this one is very close to it.",6,60,120,13,8.72061,761,5981,en
autumnweave,,2024/02/17: Do not buy.  Stick with the original.,6,60,120,13,8.72061,761,5981,en
Avid_Equinox,8.0,"Sequel to Dune imperium that slightly improves the game
+ tension, especially near endgame
+ every decision matters
+ plenty of different playstyles

+/- the endgame combats with sandworms are very powerful now. The winner will recieve at least 2 but up to 4 points Instantly per endgame combat, allowing for big final plays.",6,60,120,13,8.72061,761,5981,en
AVLivandovsky,10.0,Definitely better than the basic version.,6,60,120,13,8.72061,761,5981,en
avogadro,10.0,Best board game for today,6,60,120,13,8.72061,761,5981,en
awutkowski,9.0,"I played this game  and I have to admit, that I prefer the old version. Still. It was nice to enjoy the new leaders and cards.",6,60,120,13,8.72061,761,5981,en
axxx0n,10.0,top 5,6,60,120,13,8.72061,761,5981,en
Ayanami77Ivy,9.0,Impressive. I think I like this one more than vanilla. Need more plays. Absolute banger.,6,60,120,13,8.72061,761,5981,en
ayukene,9.0,"Original, 1-6 players, 60-120 min, SPA",6,60,120,13,8.72061,761,5981,en
Azero77,,HU,6,60,120,13,8.72061,761,5981,en
AztecTwoStep,10.0,Makes a great game greaterer. Always an intense and interesting battle to the wire.,6,60,120,13,8.72061,761,5981,en
B3rthold,8.3,"+ deckbuilder & workerplacement
+ thematisches Euro
+ spannend, hohe Interaktion
- gegen Ende eskalieren die Siegpunte",6,60,120,13,8.72061,761,5981,de
ba3333,10.0,better than original,6,60,120,13,8.72061,761,5981,en
badassbr,9.5,"Obra prima! preciso jogar mais vezes! (Não assisti os filmes mas tenho uma boa ideia sobre o tema, e isso não impediu de amarmos o jogo)",6,60,120,13,8.72061,761,5981,pt
Badger on the move,6.0,"Would play again, but did not need to keep a copy.  Nice thinky game, but the hidden game end cards are too unbalanced and swingy for the game to be fulfilling.",6,60,120,13,8.72061,761,5981,en
Bahdom,7.5,Gamenerdz,6,60,120,13,8.72061,761,5981,pl
bailjasd4071,10.0,"Owned. Cool Game, recommended",6,60,120,13,8.72061,761,5981,en
balticsea,10.0,"This is more dynamic than the base version and it still feels balanced. Don't get me wrong the first base game is - with its expansions - an absolute outstanding game! I love and will play it. But there is more tension during Uprising, there are more things happening. The thematic approach is outstanding for the abstract game mechanics. 
Where the first base game is like travelling with the train, Uprising is more like a rollercoaster ride and maybe my favourite game of all times!? I like it more than the first game. 
What I don't like: The producer ""Dire Wolf"" knows that they will do a new base game and it is obvious that they knew this before they sold the deluxe box. I won't jump on  the next train that left Dire Wolf again. I - for sure - will wait a long time until something from this producer again. All praise to Paul a thumbs down for this business practices of Dire Wolf!",6,60,120,13,8.72061,761,5981,en
baltruce,,"I could definitely see the appeal of this game and why other might like it. For me, it was just too long for the experience (I am not the most fervent Dune lore fan out there either) that i sort of couldn't wait for it to end.",6,60,120,13,8.72061,761,5981,en
username,rating,comment,max_players,minplaytime,maxplaytime,age,ratings_avg,count_wanting,count_wishing,en
0rlo,,PC (Epic games),5,120,120,12,8.3507,1907,25076,en
1 Family Meeple,9.5,"EXPANSIONS:
Terraforming Mars: Hellas & Elysium (2017)
Terraforming Mars: Venus Next (2017)
Terraforming Mars: Prelude (2018)
Terraforming Mars: Colonies
Terraforming Mars: Turmoil
Terraforming Mars: BIG BOX (Kickstarter2021)

PROMO CARDS:
Terraforming Mars: Penguins Promo Card (2017)
Terraforming Mars: Self Replicating Robots Promo Card (2017)
Terraforming Mars: Snow Algae Promo Card (2017)
Terraforming Mars: Small Asteroid Promo Card (2016)
Terraforming Mars: BGG User-Created Corporation Pack (2018)

ACCESSORIES:
Acrylic Overlays (4+1)
Terraforming Mars: Metal Cubes
Terraforming Mars: Start Player BGG Marker Upgrade

PLAYER MATTS:
Elysium: Terraforming Mars
Hellas: Terraforming Mars
Tharsis: Terraforming Mars
--------------------------------------------------------------------------------
MISSING:",5,120,120,12,8.3507,1907,25076,en
1000rpm,8.0,"Rating based on one play.
Great fun game that had depth, but felt like you were actually achieving something!",5,120,120,12,8.3507,1907,25076,en
100pcBlade,8.0,"Very solid mid weight euro that can occasssionally outstay it's welcome but otherwise allows for several strategies and has great replayability thanks to the plethora of cards. It is also perhaps a good example of a game where additional expansions which add new rules (rather than just more of the same content) do not necessarily improve the game. It’s not that the expansions are bad it’s just that for occasional players like me there is too much re-learning involved and, in truth, the base game is more than good enough (although I think Prelude is essential)",5,120,120,12,8.3507,1907,25076,en
11maranzano,8.5,"Everything perfect, expect the materials...",5,120,120,12,8.3507,1907,25076,en
1905_CE3,10.0,"favourite game; love the theme
October 2019 (Spiel Essen)",5,120,120,12,8.3507,1907,25076,en
1974vertigo2009,,REGLAS PARA SOLITARIO,5,120,120,12,8.3507,1907,25076,it
1arska,8.0,"Game in Club. Great game! This rate is used with Prelude and Colonies expansions. It could work for any player amount, however personally 3-4 players is great, 5 players might be too long without Prelude and game can be long in anyways, if players aren't familiar in this game or analysis is used long during turns.
Prelude is must-have expansion. Colonies and Hellas & Elysium are good also. Venus is not so necessary, it just adds one more tracker and cards. Turmoil adds varying global situations and might be good for experienced players, but not for new players.",5,120,120,12,8.3507,1907,25076,en
1CHNUP,10.0,"Building your engine in this game is so much fun. There are so many different strategies that you can try, and the cards really dictate the course of the game. I would say that drafting is a must. 

Solo gameplay is great. CO-OP we played 12 generations with 12 starting income and the need to terraform completely. That was a lot of fun!",5,120,120,12,8.3507,1907,25076,en
1x0r,8.2,Location: MSK,5,120,120,12,8.3507,1907,25076,en
20 yards of linen,10.0,"The best game in years. One of my most played, and can't see myself getting bored. Has raised my expectations as to what new games should be. Sure, it could look nice, and the player boards arent perfect (but not nearly as bad as people make it - I'm clumsy and in 40+ games not seen one serious accident with them), but it doesn't really matter - the game is so good.",5,120,120,12,8.3507,1907,25076,en
246tigger,,"08.09.2020 verwendete Sleeves: Mayday Games (grün) 63,5x88mm",5,120,120,12,8.3507,1907,25076,de
2bit,7.25,"Good fun, nice mix of card play, tile laying and resource production.

Lovely production quality (apart from the player boards which are flimsy and impractical), beautiful artwork on the cards and board.  It all looks very attractive.

Our 4 player game took us about 4 hours but everyone was very absorbed and didn't notice the time pass.  We played 4 player again (4 hours again) and that time I felt it went on a bit long really and was glad when it ended.

There were three things I didn't like so much.  The main thing I wasn't so keen on was that you might have spent some time developing your position towards a particular bonus/milestone only to have another player take the third and final slot, which means that your effort was wasted. 

I also didn't like the ""Most science"" award which obliged me to keep looking closely at all the cards all the other players had played, to see if I could succeed at it.  With small icons on lots of cards placed some way from me I had to keep leaning over the board to scrutinize what my opponents had played.  A bit tiresome.

And in both games I've been a recipient of the minor ""take that"" type of event in which another player plays an event card and chooses which player loses 3 or even 6 plants. If your plant production is only 1 per round it's a bit frustrating to have your efforts arbitrarily ruined by a random event.

Overall I enjoyed the game and would have scored it a 9 without the niggles mentioned above.

Tip: keep your player board some distance in front of you.  The board is slippery and the marker cubes you place on it are easily scattered by a passing sleeve.",5,120,120,12,8.3507,1907,25076,en
2d20,10.0,Another one that lived up to the hype for me. Enjoy it solo just as much as group play. The expansion also keep breathing new life into the game!,5,120,120,12,8.3507,1907,25076,en
2dTones,7.0,"A fine game, but not one that particularly stands out or speaks to me. Consistently outstays its welcome.",5,120,120,12,8.3507,1907,25076,en
2geminis,,"In my top 5 games I love to play. I'll always put my hand up to vote to play.
I have all of the expansions.",5,120,120,12,8.3507,1907,25076,en
2goofy,9.0,"Amazonis Planitia Board
BB Promos
BGG User-Created Corporation Pack
Colonies
Hellas & Elysium
Milestones and Awards
Penguins Promo Card
Prelude
Prelude 2
Prelude 2 Kickstarter Promos
Self Replicating Robots Promo Card
Small Asteroid Promo Card
Snow Algae Promo Card
Terra Cimmeria Board
Trade Fleets & Chairman Seat Minis
Turmoil (Kickstarter w/boards)
Utopia Planitia Board
Vastitas Borealis Board
Venus Next",5,120,120,12,8.3507,1907,25076,en
